superior_frontal_gyrus_left,superior_frontal_gyrus_right,orbitofrontal_cortex_left,orbitofrontal_cortex_right,dorsolateral_frontal_cortex_left,dorsolateral_frontal_cortex_right,paracentral_lobule_left,paracentral_lobule_right,postcentral_gyrus_left,postcentral_gyrus_right,dorsolateral_parietal_cortex_left,dorsolateral_parietal_cortex_right,precuneus_left,precuneus_right,anterior_cingulate_cortex_left,anterior_cingulate_cortex_right,posterior_cingulate_cortex_left,posterior_cingulate_cortex_right,isthmus_cingulate_cortex_left,isthmus_cingulate_cortex_right,lateral_temporal_cortex_left,lateral_temporal_cortex_right,mesial_temporal_cortex_left,mesial_temporal_cortex_right,lateral_occipital_cortex_left,lateral_occipital_cortex_right,pericalcarine_cortex_left,pericalcarine_cortex_right,lingual_gyrus_left,lingual_gyrus_right,cuneus_left,cuneus_right,insula_left,insula_right,cerebellar_cortex_left,cerebellar_cortex_right,thalamus_left,thalamus_right,caudate_left,caudate_right,putamen_left,putamen_right,globus_pallidus_left,globus_pallidus_right,brainstem_wo_pons,pons,hippocampus_left,hippocampus_right,amygdala_left,amygdala_right,ventral_diencephalon_left,ventral_diencephalon_right
1.3499277,1.3302932,1.3284302,1.3199677,1.3966885,1.4061888,1.227923,1.208178,1.2428248,1.2348131,1.2445935,1.24822,1.486519,1.4419283,1.1893944,1.219639,1.3004177,1.2542658,1.4075103,1.4187546,1.2057846,1.2245274,1.2173475,1.2118517,1.3914362,1.3505371,1.7887492,1.6276656,1.5809457,1.4655433,1.6044751,1.5550271,1.1556633,1.2061669,1.1447532,1.1523465,1.116461,1.1159091,0.9960386,0.9944446,1.4864457,1.4903411,1.1441712,1.149168,0.9199577,0.92463154,0.96508133,0.97242534,0.9574941,0.9370967,0.9407469,0.93914413
1.396648,1.3567764,1.3667462,1.3223695,1.4368138,1.4388663,1.2733823,1.2209911,1.2973349,1.2817352,1.2664294,1.2548654,1.5001967,1.4355044,1.2562622,1.2570157,1.3301061,1.2592056,1.4117056,1.4172177,1.2415384,1.2503481,1.2372689,1.2120605,1.3689337,1.3392768,1.8467168,1.7652388,1.5893081,1.512057,1.6161016,1.5881006,1.1976712,1.254784,1.1793002,1.1877825,1.1893471,1.1442978,1.0582618,1.0458705,1.5458021,1.5641778,1.242236,1.2369709,0.9275433,0.9270338,1.0027055,0.9813009,1.0173389,0.96464366,0.9911623,0.9421785
1.288232,1.3191553,1.2395011,1.2345554,1.2986974,1.3086681,1.2939786,1.2683332,1.1966109,1.1797273,1.1959605,1.1806551,1.4865133,1.4604671,1.2221391,1.1968818,1.3393674,1.382057,1.3121579,1.3390166,1.1345174,1.0994239,1.157923,1.1010381,1.1617161,1.1647663,1.6390212,1.7686907,1.4770582,1.5104373,1.3896059,1.4079394,1.2566762,1.1980363,1.2133614,1.1991639,1.1545302,1.1721113,1.0887241,1.0630077,1.5760846,1.558486,1.2401134,1.2434573,0.9011242,0.9268625,0.9680537,0.93396187,0.9416692,0.92521,0.9256536,0.936707
1.296188,1.3058258,1.188319,1.1646217,1.2691973,1.3089818,1.3298854,1.3443674,1.183936,1.185946,1.1560024,1.1591256,1.4450532,1.4328876,1.2155195,1.1810569,1.2968737,1.3795213,1.2620738,1.2780083,1.0828658,1.0748466,1.1359621,1.063095,1.062778,1.0828788,1.4065049,1.4458226,1.3153685,1.3116071,1.2592204,1.2625899,1.2086735,1.181677,1.1651317,1.1444513,1.1037633,1.129935,1.0437553,1.0192885,1.4979976,1.5104212,1.2110668,1.2006218,0.88753223,0.92916006,0.974878,0.92393136,0.9923775,0.9266441,0.9591774,0.94546115
1.337593,1.3524181,1.2165223,1.2015442,1.3421621,1.3532751,1.4319925,1.4127779,1.2640694,1.2511804,1.2850337,1.2642676,1.5794166,1.5384346,1.224368,1.172692,1.370133,1.3760232,1.3017224,1.3487201,1.1625398,1.0743716,1.1700598,1.0984089,1.2079118,1.1879451,1.6361637,1.7141876,1.462253,1.486404,1.401669,1.4115458,1.240601,1.1715513,1.2581393,1.2199217,1.1247858,1.1291137,1.040299,1.0193131,1.5230498,1.5497626,1.2025074,1.2806511,0.93453443,0.93843675,0.9885678,0.9512277,1.0126219,0.95684534,0.97999305,0.9839662
1.0751853,1.1104959,1.0750318,1.1383976,1.1122142,1.173183,1.1577524,1.1397333,1.0236069,1.0761324,1.076023,1.1137567,1.4015719,1.4066651,0.99997103,0.9800224,1.2402412,1.2082776,1.2747056,1.331523,1.0201875,1.0283234,1.0166146,1.0411116,1.1086028,1.1127108,1.3613795,1.4458344,1.3356386,1.323848,1.2723109,1.2787418,1.0485482,1.0612532,1.0712165,1.1000091,1.0506114,1.0485748,0.7880589,0.79995596,1.3753183,1.3924607,1.0400696,1.0830822,0.88477486,0.9146862,0.8798057,0.9279292,0.87787056,0.91129744,0.90042543,0.92806315
1.1019801,1.1054721,1.1178408,1.1689627,1.1778375,1.1337422,1.1792645,1.1293511,1.0855641,1.0540928,1.0918148,1.0485771,1.3915443,1.4072732,1.0304412,1.0057256,1.2339962,1.223625,1.2900337,1.329168,1.0349215,0.967467,1.0009384,1.0053957,1.086697,1.0800035,1.4513195,1.5301831,1.376719,1.3724271,1.314297,1.3144075,1.0855112,1.0658715,1.1155821,1.1256568,1.1162704,1.0831308,0.80877846,0.7899126,1.471538,1.3722264,1.1391711,1.0774751,0.8999141,0.9057632,0.8629898,0.92529476,0.86802906,0.91393,0.9327361,0.9627523
1.3087409,1.3576804,1.2296643,1.3074725,1.296951,1.39921,1.4300263,1.4805187,1.1918203,1.2619554,1.2105843,1.2694458,1.5565945,1.5301908,1.2017187,1.2037076,1.5143234,1.5506856,1.327948,1.3794124,1.068258,1.1677974,1.1447155,1.1589677,1.1866708,1.2216212,1.3793794,1.4173397,1.3234713,1.3449216,1.3458742,1.4125437,1.1357329,1.2038968,1.1734643,1.197891,1.1321632,1.1578918,0.9267408,1.0045127,1.4138923,1.4239638,1.0693637,1.107917,0.9519125,0.9674494,0.9463052,0.99196035,0.88967294,0.9201699,0.9378492,0.94168746
1.4053774,1.4418889,1.2868936,1.3567632,1.4094757,1.4619673,1.519727,1.5550724,1.2929854,1.3223222,1.2649261,1.3163297,1.5823686,1.5839311,1.2590059,1.2550871,1.5802716,1.6269941,1.3598143,1.3715365,1.094355,1.1821171,1.1114385,1.1272846,1.1846046,1.2719816,1.3347546,1.45348,1.3270503,1.3413106,1.3705249,1.4621357,1.199911,1.2216048,1.1814917,1.2021439,1.1475475,1.1954117,0.98227286,1.0623963,1.4827033,1.4900573,1.1184973,1.2248563,0.94386494,0.96095794,0.9212751,0.94389075,0.9190527,0.9355518,0.9662334,0.9555944
1.5703117,1.5773127,1.3118085,1.3442105,1.5576819,1.5355667,1.7042804,1.7332622,1.5068057,1.437973,1.4339007,1.4019797,1.8148978,1.8095039,1.378702,1.3559387,1.7864414,1.7972342,1.5045058,1.5785813,1.1669549,1.2035491,1.2125667,1.1646421,1.2977923,1.3321638,1.5213748,1.6051066,1.4458144,1.4672358,1.516057,1.6235292,1.2417794,1.2596468,1.2956843,1.3035104,1.237034,1.2262152,0.9863343,1.0399388,1.5448886,1.5556885,1.1472253,1.2153387,0.97918075,0.9621798,0.92125356,0.94272083,0.8472607,0.8880255,0.97458637,0.961161
1.4694746,1.4324847,1.5840794,1.5622271,1.6146038,1.4961039,1.4606894,1.3892417,1.3497423,1.2996453,1.355275,1.3031079,1.6358429,1.5882169,1.3602688,1.3297794,1.6176877,1.6488276,1.615346,1.6039681,1.3775299,1.24898,1.2347724,1.2186978,1.3382893,1.2725643,1.6560795,1.688541,1.4981887,1.4145675,1.5511259,1.5337808,1.4351758,1.4551892,1.3409874,1.3091527,1.3401389,1.4071512,0.9804248,1.0763029,1.8736824,1.8943284,1.3313265,1.397443,0.9256953,0.91857815,1.117175,1.1044823,1.1221023,1.089412,1.0306948,1.0466717
1.4323083,1.410012,1.417422,1.4089774,1.4988465,1.4031795,1.3842902,1.2947975,1.2578397,1.2208602,1.2211457,1.1979027,1.4181072,1.3876159,1.3305995,1.2651322,1.5238862,1.4957471,1.4400551,1.3958108,1.1971909,1.1346482,1.0794919,1.0751038,1.1687222,1.1359551,1.3778684,1.423116,1.3237275,1.2356954,1.3163706,1.2980287,1.2532305,1.2712353,1.1742333,1.1396887,1.1914705,1.1564977,0.8998548,0.972425,1.6560398,1.5896543,1.1894641,1.1774595,0.8589334,0.9092147,0.97149783,0.94681835,0.9363702,0.8978205,0.94179696,0.91744196
1.3206929,1.3195293,1.4973032,1.5103236,1.3661145,1.3807207,1.2532125,1.2397705,1.1443714,1.1779155,1.1539227,1.1930513,1.4138801,1.4143919,1.2793692,1.2350769,1.4638792,1.4797654,1.4700732,1.4938259,1.2119495,1.2079153,1.1244085,1.1465334,1.1337098,1.1320077,1.4081458,1.4680877,1.339736,1.2828193,1.3560053,1.3304741,1.3376383,1.3522049,1.2179343,1.2377762,1.3149515,1.3101585,1.0025207,1.0797026,1.7590207,1.741407,1.276144,1.3511351,0.9181196,0.9220608,1.0387132,1.0580697,1.0149313,1.0733967,1.0419405,1.0282621
1.3738973,1.3968194,1.3865527,1.4413322,1.3620077,1.4580556,1.3386215,1.412928,1.1949086,1.2852192,1.240055,1.2589129,1.5097572,1.4623009,1.1710315,1.1406866,1.4133493,1.4811023,1.1891737,1.2406255,1.1097198,1.2038413,1.1079742,1.1567184,1.1966794,1.2188323,1.3909637,1.4579353,1.3174225,1.3303738,1.3641994,1.3186613,1.1613028,1.2488432,1.0449541,1.0466388,1.0386586,1.0418464,0.78361964,0.7872843,1.4916407,1.514327,1.0918453,1.1730365,0.8415588,0.91763747,0.8815389,0.9432178,0.90762824,0.9837969,0.8747791,0.88754314
1.2999631,1.2880069,1.3258412,1.2944163,1.325441,1.306702,1.2664393,1.3312724,1.1525418,1.1901354,1.197916,1.1722869,1.48749,1.3766161,1.1263288,1.0892884,1.378043,1.4308568,1.2583526,1.2377601,1.0875263,1.0580921,1.0907614,1.0485268,1.162442,1.1352779,1.3418472,1.3523428,1.3294362,1.2299508,1.3228728,1.2208624,1.2041564,1.1489123,1.1086986,1.0395309,1.1118011,1.1019001,0.7950547,0.7638028,1.4820589,1.4137346,1.1245687,1.1253196,0.8783331,0.91917664,0.8969503,0.88139343,0.9334644,0.92920655,0.9135075,0.9311316
1.396387,1.3800622,1.3992002,1.3982913,1.3901894,1.3647231,1.311133,1.3817738,1.2209693,1.2389529,1.2735151,1.2224169,1.5100276,1.4224867,1.1923305,1.1442771,1.4144495,1.4842454,1.2410517,1.2764034,1.1782944,1.1548278,1.1462601,1.1431066,1.2722087,1.2260176,1.328171,1.3853039,1.3512964,1.3094594,1.3799415,1.3117975,1.2306037,1.2047343,1.109723,1.0939782,1.0671499,1.0928531,0.8688962,0.8540222,1.494283,1.4527729,1.1547636,1.1689204,0.87445444,0.9273368,0.9080755,0.9406214,0.9640042,0.9895665,0.9388461,0.9274499
1.1739826,1.1591865,1.1414309,1.1176901,1.2389551,1.2021286,1.2902898,1.2993885,1.2242209,1.1685976,1.1805369,1.0984793,1.3921778,1.3697506,1.1109334,1.0297203,1.1946517,1.1743394,1.1911341,1.1759915,1.0390612,0.9296665,1.1228583,1.0143787,1.1437794,1.142834,1.679082,1.7194582,1.4951446,1.4625899,1.4472394,1.3493295,1.1241475,1.0407493,1.2324284,1.2232344,1.1150218,1.0907407,0.8797303,0.8936186,1.3578029,1.3821068,1.081025,1.1200849,0.96288574,0.93846554,0.86106205,0.7461658,0.84439695,0.7263642,0.91706383,0.90247047
1.1562607,1.1445209,1.1218351,1.0897624,1.2073222,1.2111233,1.2613404,1.2675037,1.2018638,1.1920694,1.1468713,1.1189669,1.3487731,1.3468319,1.1111469,1.0249145,1.19479,1.1810479,1.1449594,1.0946609,1.0236715,0.9312911,1.0860823,0.9921667,1.2067627,1.1858547,1.591605,1.6207279,1.4584835,1.4211006,1.441264,1.3453579,1.0986367,1.0308489,1.1358764,1.1338085,1.0761491,1.044982,0.8985881,0.90548366,1.4007885,1.4060866,1.078642,1.1172751,0.94914,0.9356833,0.8281958,0.71615297,0.81542325,0.7302642,0.9146053,0.9016393
1.203348,1.1997303,1.1627698,1.1654799,1.2180544,1.2112545,1.2586662,1.27877,1.1617919,1.1620833,1.1750133,1.1281015,1.4070925,1.3932894,1.114343,1.0537318,1.2262728,1.2216429,1.265632,1.2726309,1.0800754,1.0135635,1.1398278,1.0558743,1.2129445,1.2103065,1.5812461,1.5917267,1.4689286,1.4411048,1.4443089,1.3447121,1.1304243,1.0952752,1.1980494,1.2036836,1.070154,1.1003029,0.93666106,0.970012,1.3099515,1.4009006,1.011853,1.1459692,0.9788726,0.9501613,0.90898776,0.8831758,0.9183202,0.88333124,0.897917,0.94705033
1.193279,1.2114854,1.1851467,1.1957349,1.2156541,1.2252259,1.2573758,1.2868235,1.1697485,1.1646473,1.2350568,1.1696119,1.4542499,1.422054,1.1007668,1.0511035,1.2257057,1.2401005,1.2899089,1.2729738,1.1109749,1.0483617,1.1426257,1.0868242,1.2441859,1.2639104,1.6586019,1.7200061,1.5275136,1.5119603,1.5169334,1.4197401,1.1273817,1.0981026,1.2263544,1.2423253,1.115556,1.1199709,0.9683093,0.98523676,1.2985888,1.3394889,1.0503775,1.1093119,0.9827172,0.9488517,0.8904308,0.87738645,0.8853761,0.8898848,0.92662424,0.9560974
1.3034351,1.282323,1.313923,1.3037816,1.3745388,1.3807518,1.2013588,1.1879338,1.231542,1.2394406,1.2479374,1.2503468,1.4237635,1.4225048,1.171522,1.139036,1.2822596,1.2717175,1.3273574,1.3477191,1.18269,1.181577,1.1455368,1.1228708,1.1666387,1.1502019,1.3728985,1.36691,1.3187168,1.2741977,1.294613,1.2626637,1.2634318,1.264167,1.0834485,1.0718542,1.1020752,1.1028055,1.0873269,1.0993155,1.4552768,1.4208473,1.0768195,1.0774096,0.9164121,0.9368547,0.96341157,0.948129,0.9547104,0.92444915,0.94616187,0.9280261
1.3052403,1.2847098,1.2363204,1.2419957,1.3702849,1.3573204,1.1913476,1.1648573,1.2209941,1.2116579,1.2654049,1.2396035,1.446476,1.4329436,1.1842335,1.151621,1.2821536,1.2756001,1.3205652,1.3367093,1.170763,1.1298662,1.119395,1.1142697,1.1279745,1.1118435,1.4209388,1.3740536,1.3210895,1.2670571,1.3028672,1.2642392,1.2674088,1.2451164,1.0725024,1.0707011,1.0922338,1.1125383,1.0596932,1.054083,1.4290959,1.3834515,1.0667758,1.0593385,0.89882797,0.9376088,0.94106764,0.93881625,0.9396659,0.92659324,0.9268826,0.9098682
1.2886904,1.2647092,1.2494129,1.270724,1.3142787,1.3286582,1.1555871,1.1475495,1.1741232,1.1774187,1.1861678,1.1942174,1.3565279,1.3712277,1.1423457,1.1216954,1.1925212,1.220633,1.2721952,1.2952305,1.14545,1.134791,1.0902458,1.0932232,1.0511197,1.0639402,1.3118383,1.3086277,1.2486991,1.2197694,1.1980063,1.1924244,1.2177583,1.216202,1.0539541,1.0426683,1.0441658,1.0899721,1.050056,1.068968,1.3997397,1.3925046,1.030433,1.0373667,0.8926362,0.93250614,0.9130239,0.92982125,0.90600955,0.93775374,0.89094734,0.8864065
1.38656,1.356415,1.3250657,1.3024334,1.4240037,1.4209238,1.2539898,1.2442932,1.263484,1.2674356,1.3069756,1.2995628,1.5050011,1.4941313,1.2509634,1.196876,1.3342328,1.3367857,1.4067312,1.4116296,1.1995826,1.205128,1.171724,1.1594371,1.1615056,1.1681494,1.5621114,1.548106,1.4046085,1.363726,1.4209905,1.3808111,1.3031896,1.2621858,1.1131538,1.1088575,1.2027278,1.1585394,1.1543875,1.1277548,1.4840207,1.4238015,1.1208918,1.0904583,0.9299546,0.9391637,0.9807436,0.97069085,0.95489275,0.96639985,0.98369914,0.9485977
1.45285,1.4528394,1.3788625,1.3729411,1.500626,1.4466612,1.3015779,1.2353641,1.2962532,1.2515116,1.2935504,1.2477021,1.6058877,1.5428762,1.3706675,1.3556892,1.4659685,1.4713913,1.5230347,1.5226772,1.2075272,1.1985433,1.2185692,1.1850601,1.1112705,1.1206464,1.4476923,1.5435218,1.4171926,1.4438132,1.3687062,1.350663,1.3786114,1.3897958,1.1184218,1.131802,1.2754236,1.2829974,0.9935987,0.9879213,1.5455278,1.5307251,1.2029022,1.2795146,0.94800186,0.9388721,1.0842465,1.0225756,1.0112466,0.98914236,1.0050216,1.0134116
1.3929669,1.3779259,1.3212867,1.3408002,1.3953506,1.3883222,1.2549801,1.2033451,1.2285914,1.2220511,1.2305028,1.2283356,1.45214,1.3906481,1.3450954,1.2988636,1.3319145,1.3602122,1.3786904,1.3962578,1.1796889,1.1999893,1.167534,1.186085,1.1181277,1.1157048,1.4737568,1.5267717,1.3681267,1.391093,1.3524909,1.3097835,1.3169949,1.333549,1.115267,1.1290455,1.2083735,1.2180934,0.9846535,1.0224235,1.4735097,1.4496068,1.1582778,1.2115321,0.93822265,0.9417891,1.0622503,1.0774106,1.0303409,1.0299028,0.98234427,0.9943149
1.5186737,1.5286006,1.449892,1.4928337,1.4865409,1.5878034,1.3245418,1.2710003,1.2847632,1.3503898,1.3156058,1.3496922,1.6625081,1.5845747,1.4053926,1.3613,1.4800057,1.4982252,1.5481151,1.5823104,1.2357306,1.3009384,1.2104492,1.2435403,1.0710672,1.1119229,1.3776071,1.4672316,1.340686,1.3834796,1.3664298,1.3334948,1.3989065,1.4750504,1.1116668,1.1348803,1.2525473,1.2319142,0.99595267,1.0571101,1.6118649,1.630821,1.187364,1.230187,0.9150073,0.9280328,1.0487386,1.1000193,1.0002396,1.0365505,0.9602425,0.956257
1.43231,1.4278374,1.3581191,1.3563441,1.4858638,1.4516734,1.2519385,1.20372,1.2681153,1.2118591,1.2980089,1.251875,1.5541991,1.483147,1.3236722,1.2990751,1.4088024,1.4166842,1.4477895,1.478755,1.2166175,1.1836121,1.1944197,1.1556576,1.1000631,1.0860133,1.4744105,1.513665,1.3662541,1.3635143,1.3821625,1.3164927,1.3374101,1.3400083,1.1501791,1.1409194,1.2493333,1.2400541,1.011092,1.0043112,1.4994708,1.4727548,1.2046993,1.180398,0.9431128,0.9356061,1.0909188,1.0098084,1.0597249,0.98834693,1.0379437,0.968438
1.3012885,1.3278236,1.2083087,1.2073015,1.3393384,1.3421377,1.3835267,1.3600001,1.235651,1.2151198,1.2534589,1.21416,1.4273041,1.4472463,1.2515942,1.2456487,1.3980886,1.4327605,1.2935923,1.310515,1.1536857,1.1486565,1.1814437,1.1564916,1.2245269,1.2078279,1.5021929,1.5181353,1.3970677,1.4052122,1.4223773,1.3848672,1.2045931,1.2096639,1.2040358,1.2036058,1.0984871,1.1190169,1.0528018,1.0743017,1.4964095,1.5014812,1.1167662,1.144979,0.92623574,0.9285234,1.0132027,1.0258259,0.9700054,0.9503109,0.94481707,0.9530753
1.2789397,1.3292674,1.1905761,1.227348,1.2936119,1.3365606,1.3473262,1.3382298,1.2023335,1.1945273,1.2336133,1.1619071,1.3927181,1.3957502,1.22872,1.2413672,1.3945192,1.4424254,1.3206902,1.2995436,1.1166518,1.1273623,1.1506809,1.1239938,1.1900269,1.1524326,1.4988275,1.4600275,1.4057194,1.3439919,1.3749375,1.331789,1.1797227,1.174782,1.1864183,1.1852148,1.0955207,1.1078994,1.0636154,1.1064563,1.5282574,1.5443258,1.1054595,1.1699857,0.92356193,0.92608714,1.0054765,0.999747,0.93321663,0.9376931,0.9449635,0.95605403
1.3452111,1.3758466,1.2769718,1.2825254,1.3610157,1.3845774,1.3696992,1.3587409,1.2195004,1.2159336,1.2519054,1.2220942,1.4504333,1.4553145,1.2823279,1.2855654,1.4423019,1.475285,1.3387401,1.3169913,1.1725293,1.1794311,1.1655816,1.16216,1.1918612,1.1767013,1.4824363,1.5013531,1.3815509,1.3768624,1.419458,1.3643332,1.2296174,1.2702205,1.2298803,1.2471203,1.1378244,1.1558255,1.0768918,1.1251763,1.5725334,1.582669,1.1799603,1.2084527,0.9448464,0.93521833,1.0127921,1.0258595,0.93709475,0.95508814,0.9859151,0.9802845
1.4084148,1.4470007,1.3229444,1.3188192,1.443116,1.4466273,1.4712653,1.4552929,1.3056462,1.2740405,1.3578442,1.2955468,1.5642778,1.5656,1.3304577,1.3237512,1.5075802,1.5503289,1.4316761,1.4155649,1.2217884,1.2096013,1.2397312,1.2382039,1.4056743,1.3456318,1.7395418,1.7436703,1.6095635,1.5767685,1.5805471,1.4944558,1.295258,1.3002075,1.3561099,1.3375793,1.2264584,1.2384437,1.1503619,1.1914744,1.6562657,1.6620066,1.2201964,1.2555428,0.9969283,0.94812965,1.0603404,1.0576912,0.97494185,0.9586821,1.0173988,1.0278925
1.1979624,1.2021533,1.1816862,1.1605791,1.2919251,1.2748104,1.2627405,1.2744524,1.1376249,1.1141216,1.2299479,1.186267,1.4518135,1.4197035,1.1073879,1.0374218,1.3927003,1.4133232,1.3349918,1.3568646,1.1588285,1.1355903,1.0853585,1.0877022,1.1613069,1.1592208,1.3855897,1.3883593,1.3165567,1.2903614,1.284508,1.3148428,1.1491508,1.1190295,1.1101338,1.1188915,1.1710677,1.157505,0.9154375,0.9610502,1.3798732,1.3847392,1.0528356,1.0406605,0.904664,0.9239295,0.9176195,0.9003814,0.88775617,0.9014646,0.9305995,0.92642194
1.2777609,1.2885958,1.2364012,1.2186552,1.3633982,1.3438799,1.3491728,1.369137,1.1896914,1.2142347,1.2601235,1.2683091,1.503038,1.486523,1.2060876,1.128046,1.4647937,1.47877,1.3769002,1.4089029,1.1792732,1.2204485,1.1091068,1.1482233,1.203414,1.2612096,1.4646866,1.5113157,1.3642664,1.3830454,1.3566684,1.4138267,1.1869634,1.1886173,1.1294421,1.1531937,1.220882,1.2348799,1.0166959,1.0425274,1.4453396,1.4690481,1.0802078,1.0938044,0.9431451,0.9354112,0.9483257,0.95361036,0.91195285,0.9660232,0.9688102,0.9857785
1.3311545,1.2961286,1.2645727,1.222971,1.4502988,1.329777,1.3364636,1.3553354,1.2251269,1.1885471,1.321945,1.2931858,1.5789325,1.537611,1.2171383,1.1459281,1.5167841,1.5118936,1.4772016,1.493219,1.2273694,1.2223878,1.1179553,1.1516193,1.2344475,1.2711035,1.5063133,1.5438905,1.4046863,1.4119303,1.3849012,1.4290626,1.2464615,1.1776077,1.1796926,1.1937635,1.2839886,1.2732117,1.022044,1.0445771,1.4827785,1.5095682,1.1276878,1.0981734,0.92796963,0.9344923,0.9601563,0.94850683,0.92498875,0.94068795,0.99585783,0.99266315
1.3072686,1.3112184,1.2617294,1.2450345,1.4005233,1.3798118,1.3657751,1.38545,1.2123976,1.2100326,1.3362391,1.2983018,1.57707,1.5354401,1.2000462,1.103384,1.5070755,1.5208261,1.4472972,1.4702097,1.2340485,1.2061692,1.1492908,1.1462189,1.2542859,1.2501935,1.4661809,1.5065728,1.4060478,1.392619,1.3736026,1.4277306,1.2197891,1.1796166,1.1757317,1.1817071,1.2728678,1.2665875,0.97882783,1.0180407,1.4584688,1.4672692,1.1234425,1.1141067,0.9453472,0.9310635,0.9515181,0.9481218,0.92846394,0.920557,1.0053676,1.0010324
1.4397088,1.4275986,1.3265219,1.3167491,1.4525322,1.4492981,1.3158555,1.3351787,1.2895287,1.2743809,1.3165647,1.2592363,1.5652041,1.5556594,1.3522584,1.353776,1.4870602,1.5319866,1.4170129,1.4248447,1.2378541,1.2002926,1.2263446,1.1474363,1.2532136,1.224339,1.7062964,1.7774556,1.522795,1.5573344,1.5034823,1.4865139,1.3571179,1.2788874,1.1210514,1.082029,1.2659866,1.2423971,1.1629885,1.1259973,1.517338,1.4138982,1.1680659,1.1207373,0.9453367,0.9306616,1.0488938,0.9583875,1.0381744,0.9726669,1.0095352,0.9886699
1.419389,1.4177405,1.3300959,1.3024466,1.424563,1.4504067,1.325887,1.3242815,1.2638873,1.2854571,1.281857,1.2493675,1.5304137,1.5170767,1.3662113,1.3626206,1.4883049,1.5246044,1.4032333,1.411266,1.2040253,1.1663694,1.1788998,1.123146,1.1697332,1.1546398,1.6349102,1.7079512,1.4637915,1.5154169,1.4436955,1.4678086,1.3281401,1.2998893,1.0857317,1.0628529,1.2483798,1.2208999,1.1774431,1.150551,1.4898274,1.4278405,1.1827198,1.1459206,0.9149171,0.9253002,1.0162183,0.9733124,1.0340829,0.9622853,1.0082177,0.9607821
1.4711347,1.4835001,1.3854676,1.3682107,1.4962372,1.5005441,1.3370701,1.3456771,1.3060445,1.3526062,1.3374361,1.3272237,1.5740359,1.595859,1.401833,1.4203506,1.4934992,1.5221746,1.4375331,1.4775747,1.2606508,1.2369117,1.2291439,1.2043601,1.227757,1.2073033,1.6222416,1.722249,1.4881388,1.5739224,1.4616233,1.479545,1.3757958,1.3707675,1.0586085,1.0477264,1.167652,1.2142085,1.2006513,1.1779497,1.5192319,1.4671314,1.1495266,1.1643062,0.9020418,0.9261635,1.0368326,1.038368,1.0257298,1.0384847,0.94799674,0.9817923
1.4539976,1.4507376,1.3451744,1.3495016,1.4669211,1.4915466,1.3469684,1.3747467,1.2972314,1.3538717,1.3444395,1.3274405,1.5927246,1.5934764,1.3569161,1.3707829,1.4871714,1.5151623,1.4224585,1.4344618,1.2543519,1.2458252,1.2218428,1.1925709,1.2824949,1.2796246,1.7786567,1.8917214,1.5685029,1.6075523,1.5499821,1.5833213,1.3390714,1.3467565,1.1530257,1.141392,1.2112617,1.2474611,1.1815782,1.1902248,1.479978,1.4758557,1.1622894,1.1700089,0.9329664,0.931442,1.0337733,1.031552,1.0201199,1.0349247,0.9644253,0.9891515
1.2741078,1.285574,1.2470915,1.3043402,1.3474374,1.3893899,1.2441556,1.2972656,1.2896378,1.3274897,1.2224747,1.2746422,1.4342452,1.4719812,1.1455858,1.1298468,1.324466,1.3736976,1.2321914,1.272492,1.1664572,1.159324,1.1759839,1.1812458,1.0688071,1.0689805,1.5912943,1.6315538,1.4129618,1.4581169,1.4005435,1.4820315,1.1688322,1.2708902,1.1648537,1.1456143,1.1051465,1.1553482,0.97557867,1.0241812,1.502001,1.5528345,1.2055793,1.2044277,0.94332886,0.939554,0.9850911,0.999746,0.98205364,0.9766195,0.9492761,0.9762325
1.2072806,1.1994879,1.1794,1.1899289,1.2867365,1.3210721,1.1909298,1.1958131,1.1850584,1.2186716,1.1467017,1.1840631,1.3365259,1.3650608,1.06236,1.0317732,1.2240857,1.2466804,1.1123652,1.153671,1.095477,1.112706,1.1009209,1.1344035,1.03711,1.0395443,1.4861426,1.5172797,1.3200244,1.3622329,1.3065331,1.3870025,1.1121255,1.1816472,1.1309978,1.13678,1.0238411,1.0875673,0.8924588,0.97079974,1.4323995,1.4646918,1.1457635,1.1359925,0.87559646,0.9239568,0.9135709,0.9469685,0.9801746,0.94489086,0.91693187,0.8913755
1.2144802,1.2458136,1.2112396,1.2853616,1.3114653,1.3650496,1.2583315,1.2771859,1.2181702,1.27001,1.2193733,1.2239093,1.4918662,1.5138747,1.0745882,1.074611,1.3474683,1.3893528,1.3305664,1.343083,1.1306056,1.1517913,1.1362906,1.187969,1.0692068,1.0510615,1.6440533,1.680516,1.4847851,1.4898189,1.4354367,1.4854174,1.1506512,1.2442362,1.201334,1.2035115,1.1122892,1.1748526,0.9111971,1.0196792,1.4483153,1.5174972,1.1505327,1.1865376,0.92953354,0.9307302,0.9495636,1.0194467,0.9720567,0.9790226,0.9253642,0.9533624
